HOSTNAME, OBSERVATION, CLOCK, TIME, LATITUDE, LONGITUDE, HORIZONTAL, MSL, WGS84, VERTICAL, SPEED, COURSE
"neon", 11370, 1592844133.741326897, 1592844133.000000000, 39.6330253, -106.0560558, 0.0, 2724.000, 2703.000, 0.0, 56.228000, 62.460000000
"neon", 11371, 1592844134.731533474, 1592844134.000000000, 39.6331463, -106.0557561, 0.0, 2725.000, 2704.000, 0.0, 55.793000, 62.560000000
"neon", 11372, 1592844134.736411576, 1592844134.000000000, 39.6331463, -106.0557561, 0.0, 2725.000, 2704.000, 0.0, 55.793000, 62.560000000
"neon", 11373, 1592844135.716864224, 1592844135.000000000, 39.6332661, -106.0554595, 0.0, 2725.000, 2704.000, 0.0, 55.298000, 62.290000000
"neon", 11374, 1592844135.717581554, 1592844135.000000000, 39.6332661, -106.0554595, 0.0, 2726.100, 2705.100, 0.0, 55.298000, 62.290000000
"neon", 11375, 1592844135.721491021, 1592844135.000000000, 39.6332661, -106.0554595, 0.0, 2726.100, 2705.100, 0.0, 55.298000, 62.290000000
"neon", 11376, 1592844136.737844438, 1592844136.000000000, 39.6333845, -106.0551675, 0.0, 2726.100, 2705.100, 0.0, 54.781000, 62.140000000
"neon", 11377, 1592844136.739707729, 1592844136.000000000, 39.6333845, -106.0551675, 0.0, 2727.200, 2706.200, 0.0, 54.781000, 62.140000000
"neon", 11378, 1592844136.743909231, 1592844136.000000000, 39.6333845, -106.0551675, 0.0, 2727.200, 2706.200, 0.0, 54.781000, 62.140000000
"neon", 11379, 1592844137.734776935, 1592844137.000000000, 39.6335021, -106.0548775, 0.0, 2727.200, 2706.200, 0.0, 54.268000, 62.400000000
"neon", 11380, 1592844137.735991576, 1592844137.000000000, 39.6335021, -106.0548775, 0.0, 2728.100, 2707.100, 0.0, 54.268000, 62.400000000
"neon", 11381, 1592844137.741319241, 1592844137.000000000, 39.6335021, -106.0548775, 0.0, 2728.100, 2707.100, 0.0, 54.268000, 62.400000000
"neon", 11382, 1592844138.729972632, 1592844138.000000000, 39.6336178, -106.0545886, 0.0, 2728.100, 2707.100, 0.0, 53.798000, 62.650000000
"neon", 11383, 1592844138.733015313, 1592844138.000000000, 39.6336178, -106.0545886, 0.0, 2729.000, 2708.000, 0.0, 53.798000, 62.650000000
"neon", 11384, 1592844138.737734440, 1592844138.000000000, 39.6336178, -106.0545886, 0.0, 2729.000, 2708.000, 0.0, 53.798000, 62.650000000
"neon", 11385, 1592844139.726905592, 1592844139.000000000, 39.6337310, -106.0543023, 0.0, 2729.000, 2708.000, 0.0, 53.320000, 62.780000000
"neon", 11386, 1592844139.727504927, 1592844139.000000000, 39.6337310, -106.0543023, 0.0, 2730.200, 2709.200, 0.0, 53.320000, 62.780000000
"neon", 11387, 1592844139.734099600, 1592844139.000000000, 39.6337310, -106.0543023, 0.0, 2730.200, 2709.200, 0.0, 53.320000, 62.780000000
"neon", 11388, 1592844140.725434362, 1592844140.000000000, 39.6338443, -106.0540188, 0.0, 2731.400, 2710.400, 0.0, 52.978000, 62.420000000
"neon", 11389, 1592844140.730975573, 1592844140.000000000, 39.6338443, -106.0540188, 0.0, 2731.400, 2710.400, 0.0, 52.978000, 62.420000000
"neon", 11390, 1592844141.728131940, 1592844141.000000000, 39.6339590, -106.0537391, 0.0, 2732.500, 2711.500, 0.0, 52.680000, 61.630000000
"neon", 11391, 1592844141.731648918, 1592844141.000000000, 39.6339590, -106.0537391, 0.0, 2732.500, 2711.500, 0.0, 52.680000, 61.630000000
"neon", 11392, 1592844142.717457596, 1592844142.000000000, 39.6340771, -106.0534650, 0.0, 2732.500, 2711.500, 0.0, 52.535000, 61.450000000
"neon", 11393, 1592844142.718264804, 1592844142.000000000, 39.6340771, -106.0534650, 0.0, 2733.500, 2712.500, 0.0, 52.535000, 61.450000000
"neon", 11394, 1592844142.722130063, 1592844142.000000000, 39.6340771, -106.0534650, 0.0, 2733.500, 2712.500, 0.0, 52.535000, 61.450000000
"neon", 11395, 1592844143.733277910, 1592844143.000000000, 39.6341995, -106.0531963, 0.0, 2734.500, 2713.500, 0.0, 52.390000, 58.490000000
"neon", 11396, 1592844143.739452080, 1592844143.000000000, 39.6341995, -106.0531963, 0.0, 2734.500, 2713.500, 0.0, 52.390000, 58.490000000
"neon", 11397, 1592844144.770605361, 1592844144.000000000, 39.6343305, -106.0529348, 0.0, 2735.500, 2714.500, 0.0, 52.345000, 56.150000000
"neon", 11398, 1592844144.775180502, 1592844144.000000000, 39.6343305, -106.0529348, 0.0, 2735.500, 2714.500, 0.0, 52.345000, 56.150000000
"neon", 11399, 1592844145.746063642, 1592844145.000000000, 39.6344700, -106.0526776, 0.0, 2735.500, 2714.500, 0.0, 52.651000, 53.770000000
"neon", 11400, 1592844145.746452687, 1592844145.000000000, 39.6344700, -106.0526776, 0.0, 2736.100, 2715.100, 0.0, 52.651000, 53.770000000
"neon", 11401, 1592844145.751728740, 1592844145.000000000, 39.6344700, -106.0526776, 0.0, 2736.100, 2715.100, 0.0, 52.651000, 53.770000000
"neon", 11402, 1592844146.727041944, 1592844146.000000000, 39.6346185, -106.0524273, 0.0, 2736.100, 2715.100, 0.0, 52.746000, 51.150000000
"neon", 11403, 1592844146.727473230, 1592844146.000000000, 39.6346185, -106.0524273, 0.0, 2736.900, 2715.900, 0.0, 52.746000, 51.150000000
