NAM, NUM, FIX, SYS, SAT, CLK, TIM, LAT, LON, HAC, MSL, GEO, VAC, SOG, COG, ROL, PIT, YAW, RAC, PAC, YAC, OBS, MAC
"neon", 56, 3, 1, 7, 1614187302.626457083, 1614187302.000000000, 39.7942450, -105.1532616, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 57, 3, 1, 7, 1614187303.641187418, 1614187303.000000000, 39.7942450, -105.1532616, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 58, 3, 1, 7, 1614187304.621100125, 1614187304.000000000, 39.7942450, -105.1532616, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 59, 3, 1, 7, 1614187305.621133778, 1614187305.000000000, 39.7942450, -105.1532616, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 60, 3, 1, 7, 1614187306.628221879, 1614187306.000000000, 39.7942450, -105.1532616, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 61, 3, 1, 7, 1614187307.628461930, 1614187307.000000000, 39.7942450, -105.1532616, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 62, 3, 1, 7, 1614187308.622495918, 1614187308.000000000, 39.7942450, -105.1532616, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 63, 3, 1, 7, 1614187309.629212653, 1614187309.000000000, 39.7942450, -105.1532616, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 64, 3, 1, 7, 1614187310.623349390, 1614187310.000000000, 39.7942450, -105.1532633, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 65, 3, 1, 7, 1614187311.623997075, 1614187311.000000000, 39.7942450, -105.1532633, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 66, 3, 1, 7, 1614187312.631300744, 1614187312.000000000, 39.7942450, -105.1532633, 0., 1719.300, 1698.500, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 67, 3, 1, 7, 1614187313.627806732, 1614187313.000000000, 39.7942450, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 68, 3, 1, 6, 1614187314.625750797, 1614187314.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 69, 3, 1, 6, 1614187315.626401957, 1614187315.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 70, 3, 1, 6, 1614187316.623301111, 1614187316.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 71, 3, 1, 6, 1614187317.629962240, 1614187317.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 72, 3, 1, 6, 1614187318.602917781, 1614187318.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 73, 3, 1, 6, 1614187319.554905420, 1614187319.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 74, 3, 1, 6, 1614187320.525075093, 1614187320.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 75, 3, 1, 6, 1614187321.486630122, 1614187321.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 76, 3, 1, 6, 1614187322.463779103, 1614187322.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 77, 3, 1, 6, 1614187323.439255168, 1614187323.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 78, 3, 1, 6, 1614187324.427150417, 1614187324.000000000, 39.7942466, -105.1532633, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 79, 3, 1, 6, 1614187325.397175475, 1614187325.000000000, 39.7942466, -105.1532650, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 80, 3, 1, 6, 1614187326.379272428, 1614187326.000000000, 39.7942466, -105.1532650, 0., 1719.200, 1698.400, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 81, 3, 1, 6, 1614187327.388199444, 1614187327.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 82, 3, 1, 6, 1614187328.373182928, 1614187328.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 83, 3, 1, 6, 1614187329.341568039, 1614187329.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 84, 3, 1, 6, 1614187330.350892710, 1614187330.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 85, 3, 1, 6, 1614187331.322167204, 1614187331.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 86, 3, 1, 6, 1614187332.307550873, 1614187332.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 87, 3, 1, 6, 1614187333.301271494, 1614187333.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 88, 3, 1, 7, 1614187334.302358682, 1614187334.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 89, 3, 1, 7, 1614187335.296563392, 1614187335.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 90, 3, 1, 7, 1614187336.292409124, 1614187336.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 91, 3, 1, 7, 1614187337.288178644, 1614187337.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 92, 3, 1, 7, 1614187338.283610798, 1614187338.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 93, 3, 1, 7, 1614187339.275127797, 1614187339.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 94, 3, 1, 7, 1614187340.271137452, 1614187340.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 95, 3, 1, 7, 1614187341.274553124, 1614187341.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 96, 3, 1, 7, 1614187342.272592454, 1614187342.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 97, 3, 1, 7, 1614187343.270316402, 1614187343.000000000, 39.7942466, -105.1532650, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 98, 3, 1, 7, 1614187344.268245572, 1614187344.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 99, 3, 1, 7, 1614187345.260119885, 1614187345.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 100, 3, 1, 7, 1614187346.257395429, 1614187346.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 101, 3, 1, 7, 1614187347.256173164, 1614187347.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 102, 3, 1, 7, 1614187348.261614690, 1614187348.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 103, 3, 1, 7, 1614187349.260116793, 1614187349.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 104, 3, 1, 7, 1614187350.253180569, 1614187350.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 105, 3, 1, 8, 1614187351.292686632, 1614187351.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 106, 3, 1, 8, 1614187352.264305455, 1614187352.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
"neon", 107, 3, 1, 8, 1614187353.285171023, 1614187353.000000000, 39.7942466, -105.1532666, 0., 1719.100, 1698.300, 0., 0.000000, 265.980000000, 0., 0., 0., 0., 0., 0., 0, 0.
